"","state_county_fips","for.measures","STATE","County.name","Division","X1993","X1993.1","January..1941.70","January..1941.70.1","July..1941.70","July..1941.70.1","topography.code","Water.area","Water.area...100","JAN.TEMP...Z","JAN.SUN...Z","JUL.TEMP...Z","JUL.HUM...Z","TOPOG...Z","LN.WATER..AREA...Z","Scale","X.1.Low..7.High"
"158",6001,6001,"CA","ALAMEDA",9,0,1,45.6,171,71.3,74,16,10.2,6.927,1.05387,0.58689,2.32103,-1.23267,1.08035,1.31595,5.13,6
"159",6003,6003,"CA","ALPINE",9,9,9,32.8,200,69.3,19,21,0.61,4.119,-0.00502,1.46005,1.75632,2.53247,1.83868,-0.17076,7.41,7
"160",6005,6005,"CA","AMADOR",9,6,4,45.8,185,77.4,22,20,1.94,5.266,1.07041,1.00842,0.69809,2.32709,1.68702,0.43644,7.23,7
"161",6007,6007,"CA","BUTTE",9,3,2,45.2,137,78.3,28,20,2.24,5.413,1.02078,-0.43682,0.40442,1.91635,1.68702,0.51428,5.11,6
"162",6009,6009,"CA","CALAVERAS",9,6,6,36.8,185,67.5,22,20,1.61,5.084,0.32588,1.00842,2.58482,2.32709,1.68702,0.34021,8.27,7
"163",6011,6011,"CA","COLUSA",9,6,4,44.7,137,77.8,28,20,0.48,3.871,0.97941,-0.43682,0.4958,1.91635,1.68702,-0.30188,4.34,5
"164",6013,6013,"CA","CONTRA COSTA",9,0,1,49.3,171,61.6,74,16,10.21,6.928,1.35995,0.58689,5.24785,-1.23267,1.08035,1.31645,8.36,7
"165",6015,6015,"CA","DEL NORTE",9,7,8,46.8,168,58.3,60,21,18.05,7.498,1.15314,0.49656,5.91982,-0.27427,1.83868,1.61805,10.75,7
"166",6017,6017,"CA","EL DORADO",9,1,1,40.4,137,73.5,28,21,4.46,6.099,0.62369,-0.43682,1.28162,1.91635,1.83868,0.87758,6.1,6
"167",6019,6019,"CA","FRESNO",9,2,2,45.3,185,80.6,22,21,0.91,4.509,1.02905,1.00842,-0.20539,2.32709,1.83868,0.03595,6.03,6
"168",6021,6021,"CA","GLENN",9,6,6,43.7,137,78.9,28,21,0.93,4.534,0.89669,-0.43682,0.1139,1.91635,1.83868,0.04897,4.38,5
"169",6023,6023,"CA","HUMBOLDT",9,5,7,47.3,168,56.3,60,21,11.84,7.076,1.1945,0.49656,6.50064,-0.27427,1.83868,1.39483,11.15,7
"170",6025,6025,"CA","IMPERIAL",9,4,3,53.9,258,92,18,11,6.85,6.529,1.74049,3.20637,-2.52989,2.60092,0.32201,1.10527,6.45,6
"171",6027,6027,"CA","INYO",9,7,8,37.1,258,76.6,18,17,0.35,3.552,0.3507,3.20637,0.16386,2.60092,1.23201,-0.47077,7.08,7
"172",6029,6029,"CA","KERN",9,2,2,47.5,185,83.9,22,21,0.25,3.22,1.21104,1.00842,-0.9032,2.32709,1.83868,-0.6465,4.84,6
"173",6031,6031,"CA","KINGS",9,4,5,45,185,79.6,22,9,0.15,2.714,1.00423,1.00842,0.03765,2.32709,0.01867,-0.91435,3.48,5
"174",6033,6033,"CA","LAKE",9,6,3,42.3,137,73.4,28,21,5.35,6.282,0.78087,-0.43682,1.47215,1.91635,1.83868,0.97433,6.55,6
"175",6035,6035,"CA","LASSEN",9,6,6,29.9,200,69.2,19,11,3.46,5.845,-0.24493,1.46005,1.53342,2.53247,0.32201,0.74304,6.35,6
"176",6037,6037,"CA","LOS ANGELES",9,0,1,54.5,224,68.5,68,21,14.57,7.284,1.79012,2.18267,3.84046,-0.82193,1.83868,1.50471,10.33,7
"177",6039,6039,"CA","MADERA",9,2,2,45.3,185,80.2,22,21,0.69,4.241,1.02905,1.00842,-0.09784,2.32709,1.83868,-0.10614,6,6
"178",6041,6041,"CA","MARIN",9,0,1,46.9,168,66.7,60,16,37.24,8.223,1.16141,0.49656,3.66985,-0.27427,1.08035,2.00152,8.14,7
"179",6043,6043,"CA","MARIPOSA",9,8,6,36.7,185,66.7,22,21,0.8,4.38,0.31761,1.00842,2.79131,2.32709,1.83868,-0.03249,8.25,7
"180",6045,6045,"CA","MENDOCINO",9,4,3,47.9,168,56.5,60,20,9.52,6.859,1.24413,0.49656,6.49855,-0.27427,1.68702,1.27947,10.93,7
"181",6047,6047,"CA","MERCED",9,3,2,45.1,185,78.3,22,4,2.19,5.388,1.0125,1.00842,0.39581,2.32709,-0.73966,0.50092,4.51,5
"182",6049,6049,"CA","MODOC",9,7,8,28.6,137,65.8,28,12,6.17,6.424,-0.35247,-0.43682,2.33564,1.91635,0.47368,1.0497,4.99,6
"183",6051,6051,"CA","MONO",9,7,8,32.8,200,69.3,19,21,2.79,5.632,-0.00502,1.46005,1.75632,2.53247,1.83868,0.62998,8.21,7
"184",6053,6053,"CA","MONTEREY",9,2,2,50,171,61.9,74,21,11.91,7.083,1.41786,0.58689,5.22747,-1.23267,1.83868,1.39808,9.24,7
"185",6055,6055,"CA","NAPA",9,0,1,47.4,168,67.3,60,20,4.37,6.081,1.20277,0.49656,3.55158,-0.27427,1.68702,0.86778,7.53,7
"186",6057,6057,"CA","NEVADA",9,4,4,34.3,137,63.5,28,21,1.73,5.155,0.11907,-0.43682,3.44501,1.91635,1.83868,0.37746,7.26,7
"187",6059,6059,"CA","ORANGE",9,0,1,54.2,224,71.7,68,16,16.69,7.42,1.76531,2.18267,2.9542,-0.82193,1.08035,1.57675,8.74,7
"188",6061,6061,"CA","PLACER",9,1,1,44.9,137,77.4,28,21,6.39,6.46,0.99596,-0.43682,0.62057,1.91635,1.83868,1.06826,6,6
"189",6063,6063,"CA","PLUMAS",9,6,6,33.7,137,66.3,28,21,2.29,5.433,0.06943,-0.43682,2.64047,1.91635,1.83868,0.52469,6.55,6
"190",6065,6065,"CA","RIVERSIDE",9,0,1,52.1,224,76,68,21,1.31,4.875,1.59158,2.18267,1.61715,-0.82193,1.83868,0.2295,6.64,6
"191",6067,6067,"CA","SACRAMENTO",9,0,1,45.1,137,75.2,28,4,3.01,5.707,1.0125,-0.43682,1.22934,1.91635,-0.73966,0.66982,3.65,5
"192",6069,6069,"CA","SAN BENITO",9,6,3,48.7,171,66.5,74,20,0.12,2.491,1.31031,0.58689,3.87866,-1.23267,1.68702,-1.03218,5.2,6
"193",6071,6071,"CA","SAN BERNARDI",9,0,1,52,224,78.2,68,11,0.22,3.1,1.58331,2.18267,1.017,-0.82193,0.32201,-0.71033,3.57,5
"194",6073,6073,"CA","SAN DIEGO",9,0,1,55.2,224,69.6,68,21,7.1,6.566,1.84803,2.18267,3.60498,-0.82193,1.83868,1.1244,9.78,7
"195",6075,6075,"CA","SAN FRANCISC",9,0,1,50.9,171,58.5,74,16,75,8.923,1.49231,0.58689,6.21918,-1.23267,1.08035,2.37209,10.52,7
"196",6077,6077,"CA","SAN JOAQUIN",9,2,2,44.6,185,76.7,22,4,1.89,5.241,0.97114,1.00842,0.78295,2.32709,-0.73966,0.42308,4.77,6
"197",6079,6079,"CA","SAN LUIS OBI",9,3,2,51.9,171,64.7,74,16,8.61,6.758,1.57504,0.58689,4.63826,-1.23267,1.08035,1.22616,7.87,7
"198",6081,6081,"CA","SAN MATEO",9,0,1,49.5,171,65,74,16,39.4,8.279,1.3765,0.58689,4.35088,-1.23267,1.08035,2.03131,8.19,7
"199",6083,6083,"CA","SANTA BARBAR",9,2,2,53.2,224,66.6,68,21,27.74,7.928,1.68258,2.18267,4.23936,-0.82193,1.83868,1.84554,10.97,7
"200",6085,6085,"CA","SANTA CLARA",9,0,1,49.5,171,68.4,74,20,1.02,4.625,1.3765,0.58689,3.43669,-1.23267,1.68702,0.09731,5.95,6
"201",6087,6087,"CA","SANTA CRUZ",9,0,1,48.8,171,62.7,74,16,26.65,7.888,1.31859,0.58689,4.90901,-1.23267,1.08035,1.8243,8.49,7
"202",6089,6089,"CA","SHASTA",9,3,2,33.7,137,68.8,28,21,1.61,5.081,0.06943,-0.43682,1.96827,1.91635,1.83868,0.33879,5.69,6
"203",6091,6091,"CA","SIERRA",9,8,6,29.1,137,64,28,21,0.89,4.492,-0.31111,-0.43682,2.86269,1.91635,1.83868,0.02671,5.9,6
"204",6093,6093,"CA","SISKIYOU",9,7,8,33.9,168,71.9,60,21,0.95,4.558,0.08598,0.49656,1.15197,-0.27427,1.83868,0.06176,3.36,5
"205",6095,6095,"CA","SOLANO",9,0,1,45,137,75.7,28,16,8.68,6.766,1.00423,-0.43682,1.08628,1.91635,1.08035,1.23036,5.88,6
"206",6097,6097,"CA","SONOMA",9,0,1,46.1,168,66.8,60,20,10.87,6.991,1.09523,0.49656,3.57405,-0.27427,1.68702,1.34946,7.93,7
"207",6099,6099,"CA","STANISLAUS",9,2,2,45.1,185,76.3,22,20,1.34,4.895,1.0125,1.00842,0.93357,2.32709,1.68702,0.24007,7.21,7
"208",6101,6101,"CA","SUTTER",9,3,2,45.5,137,78.8,28,1,1.01,4.617,1.04559,-0.43682,0.29582,1.91635,-1.19466,0.09285,1.72,4
"209",6103,6103,"CA","TEHAMA",9,6,5,45.2,137,82.3,28,21,0.38,3.638,1.02078,-0.43682,-0.6711,1.91635,1.83868,-0.42535,3.24,5
"210",6105,6105,"CA","TRINITY",9,6,6,36.5,168,70.8,60,21,0.9,4.502,0.30106,0.49656,1.67168,-0.27427,1.83868,0.032,4.07,5
"211",6107,6107,"CA","TULARE",9,2,2,45.6,185,80.1,22,21,0.31,3.439,1.05387,1.00842,-0.04511,2.32709,1.83868,-0.53054,5.65,6
"212",6109,6109,"CA","TUOLUMNE",9,6,6,43.9,185,77,22,21,1.71,5.141,0.91323,1.00842,0.642,2.32709,1.83868,0.37033,7.1,7
"213",6111,6111,"CA","VENTURA",9,0,1,53.8,224,65.2,68,21,16.41,7.403,1.73222,2.18267,4.66747,-0.82193,1.83868,1.56774,11.17,7
"214",6113,6113,"CA","YOLO",9,0,1,45.4,137,76.9,28,20,1.02,4.625,1.03732,-0.43682,0.79808,1.91635,1.68702,0.09699,5.1,6
"215",6115,6115,"CA","YUBA",9,3,2,45.5,137,78.8,28,20,2.04,5.316,1.04559,-0.43682,0.29582,1.91635,1.68702,0.46292,4.97,6
"216",8001,8001,"CO","ADAMS",8,0,1,29.9,214,73,36,4,0.49,3.882,-0.24493,1.88158,0.51168,1.3687,-0.73966,-0.29631,2.48,5
"217",8003,8003,"CO","ALAMOSA",8,7,8,17.2,223,65,37,2,0.11,2.378,-1.29554,2.15256,1.56886,1.30024,-1.043,-1.09244,1.59,4
"218",8005,8005,"CO","ARAPAHOE",8,0,1,29.9,214,73,36,5,0.29,3.352,-0.24493,1.88158,0.51168,1.3687,-0.588,-0.57677,2.35,5
"219",8007,8007,"CO","ARCHULETA",8,9,9,19.8,180,64.3,21,21,0.39,3.659,-1.08046,0.85787,1.98101,2.39555,1.83868,-0.41408,5.58,6
"220",8009,8009,"CO","BACA",8,9,9,29.3,223,78.1,35,6,0.05,1.678,-0.29456,2.15256,-0.91128,1.43715,-0.43633,-1.46255,0.48,4
"221",8011,8011,"CO","BENT",8,9,9,30,223,78.1,35,6,1.77,5.174,-0.23665,2.15256,-0.85099,1.43715,-0.43633,0.38775,2.45,5
"222",8013,8013,"CO","BOULDER",8,0,1,33,214,73.9,36,21,1.19,4.779,0.01152,1.88158,0.5367,1.3687,1.83868,0.17866,5.82,6
"223",8015,8015,"CO","CHAFFEE",8,7,8,28.5,223,65.9,35,21,0.15,2.726,-0.36074,2.15256,2.30014,1.43715,1.83868,-0.90811,6.46,6
"224",8017,8017,"CO","CHEYENNE",8,9,9,27.9,223,75.3,35,5,0,0,-0.41038,2.15256,-0.279,1.43715,-0.588,-2.35103,-0.04,3
"225",8019,8019,"CO","CLEAR CREEK",8,8,4,26.8,214,62.7,36,21,0.25,3.238,-0.50138,1.88158,3.01413,1.3687,1.83868,-0.63719,6.96,7
"226",8021,8021,"CO","CONEJOS",8,9,9,17.2,223,65,37,21,0.28,3.342,-1.29554,2.15256,1.56886,1.30024,1.83868,-0.58202,4.98,6
"227",8023,8023,"CO","COSTILLA",8,9,9,17.2,223,65,37,21,0.27,3.301,-1.29554,2.15256,1.56886,1.30024,1.83868,-0.60363,4.96,6
"228",8025,8025,"CO","CROWLEY",8,8,6,29.9,223,76.5,35,5,1.42,4.954,-0.24493,2.15256,-0.4294,1.43715,-0.588,0.27111,2.6,5
"229",8027,8027,"CO","CUSTER",8,8,6,22.6,223,62.9,35,17,0.14,2.624,-0.84882,2.15256,2.59861,1.43715,1.23201,-0.96227,5.61,6
"230",8029,8029,"CO","DELTA",8,7,8,26.4,180,74.1,21,17,0.56,4.02,-0.53447,0.85787,-0.08554,2.39555,1.23201,-0.2229,3.64,5
"231",8031,8031,"CO","DENVER",8,0,1,29.9,214,73,36,4,1.03,4.638,-0.24493,1.88158,0.51168,1.3687,-0.73966,0.10389,2.88,5
"232",8033,8033,"CO","DOLORES",8,9,9,23,180,68.2,21,21,0.11,2.359,-0.81573,0.85787,1.208,2.39555,1.83868,-1.10238,4.38,5
"233",8035,8035,"CO","DOUGLAS",8,1,1,27.5,214,70.3,36,21,0.31,3.444,-0.44347,1.88158,1.03094,1.3687,1.83868,-0.52778,5.15,6
"234",8037,8037,"CO","EAGLE",8,7,8,18,180,65.9,21,21,0.23,3.145,-1.22936,0.85787,1.39577,2.39555,1.83868,-0.68605,4.57,5
"235",8039,8039,"CO","ELBERT",8,8,4,27.5,214,70.3,36,5,0.01,0,-0.44347,1.88158,1.03094,1.3687,-0.588,-2.35103,0.9,4
"236",8041,8041,"CO","EL PASO",8,2,2,28.6,223,70.7,35,21,0.14,2.652,-0.35247,2.15256,1.01813,1.43715,1.83868,-0.94729,5.15,6
"237",8043,8043,"CO","FREMONT",8,6,5,36.7,223,75.5,35,21,0.07,1.894,0.31761,2.15256,0.42517,1.43715,1.83868,-1.34821,4.82,6
"238",8045,8045,"CO","GARFIELD",8,7,8,23.2,180,70.2,21,17,0.29,3.369,-0.79919,0.85787,0.68747,2.39555,1.23201,-0.56751,3.81,5
"239",8047,8047,"CO","GILPIN",8,8,4,26.8,214,62.7,36,21,0.26,3.256,-0.50138,1.88158,3.01413,1.3687,1.83868,-0.6273,6.97,7
"240",8049,8049,"CO","GRAND",8,9,9,14.8,180,56.1,21,21,1.07,4.67,-1.49408,0.85787,3.75517,2.39555,1.83868,0.12075,7.47,7
"241",8051,8051,"CO","GUNNISON",8,7,8,10.6,180,61.9,21,21,0.64,4.162,-1.84153,0.85787,1.83392,2.39555,1.83868,-0.14788,4.94,6
"242",8053,8053,"CO","HINSDALE",8,9,9,12.7,223,56.1,37,21,0.49,3.884,-1.66781,2.15256,3.57429,1.30024,1.83868,-0.29516,6.9,7
"243",8055,8055,"CO","HUERFANO",8,6,6,33.5,223,71.4,35,17,0.15,2.7,0.05289,2.15256,1.25196,1.43715,1.23201,-0.922,5.2,6
"244",8057,8057,"CO","JACKSON",8,9,9,15.4,214,58.7,36,21,0.48,3.866,-1.44445,1.88158,3.10776,1.3687,1.83868,-0.30464,6.45,6
"245",8059,8059,"CO","JEFFERSON",8,0,1,31.9,214,73.1,36,21,0.77,4.34,-0.07948,1.88158,0.65706,1.3687,1.83868,-0.05364,5.61,6
"246",8061,8061,"CO","KIOWA",8,9,9,29.9,223,76.5,35,5,0.83,4.415,-0.24493,2.15256,-0.4294,1.43715,-0.588,-0.0142,2.31,4
"247",8063,8063,"CO","KIT CARSON",8,7,8,29.7,211,74.9,42,4,0.03,1.161,-0.26147,1.79125,-0.01642,0.95795,-0.73966,-1.73666,-0.01,3
"248",8065,8065,"CO","LAKE",8,7,8,18.1,223,56.6,35,21,1.83,5.207,-1.22109,2.15256,3.90496,1.43715,1.83868,0.40536,8.52,7
"249",8067,8067,"CO","LA PLATA",8,7,7,25.9,180,67.5,21,21,0.46,3.818,-0.57583,0.85787,1.646,2.39555,1.83868,-0.32983,5.83,6
"250",8069,8069,"CO","LARIMER",8,3,2,26.8,214,70.8,36,21,1.24,4.817,-0.50138,1.88158,0.83621,1.3687,1.83868,0.19889,5.62,6
"251",8071,8071,"CO","LAS ANIMAS",8,7,8,31,223,73.4,35,16,0.06,1.761,-0.15393,2.15256,0.49887,1.43715,1.08035,-1.4186,3.6,5
"252",8073,8073,"CO","LINCOLN",8,8,6,27.7,223,71.4,35,5,0.01,0.148,-0.42692,2.15256,0.7524,1.43715,-0.588,-2.27254,1.05,4
"253",8075,8075,"CO","LOGAN",8,7,7,24.7,214,73.5,36,4,0.34,3.535,-0.6751,1.88158,-0.07064,1.3687,-0.73966,-0.47958,1.29,4
"254",8077,8077,"CO","MESA",8,5,7,26.6,180,78.7,21,17,0.4,3.688,-0.51792,0.85787,-1.30516,2.39555,1.23201,-0.39856,2.26,4
"255",8079,8079,"CO","MINERAL",8,9,9,11.5,223,58,37,21,0.23,3.121,-1.76708,2.15256,2.96007,1.30024,1.83868,-0.69894,5.79,6
"256",8081,8081,"CO","MOFFAT",8,7,8,17.3,180,66.6,21,21,0.18,2.906,-1.28727,0.85787,1.14726,2.39555,1.83868,-0.81257,4.14,5
"257",8083,8083,"CO","MONTEZUMA",8,7,8,27.7,180,71.8,21,21,0.15,2.734,-0.42692,0.85787,0.64485,2.39555,1.83868,-0.90391,4.41,5
"258",8085,8085,"CO","MONTROSE",8,7,8,26.4,180,72.5,21,16,0.09,2.168,-0.53447,0.85787,0.34466,2.39555,1.08035,-1.2035,2.94,5
"259",8087,8087,"CO","MORGAN",8,6,6,24.3,214,74,36,4,0.66,4.186,-0.70819,1.88158,-0.23953,1.3687,-0.73966,-0.13515,1.43,4
"260",8089,8089,"CO","OTERO",8,6,6,29.9,223,76.5,35,6,0.54,3.994,-0.24493,2.15256,-0.4294,1.43715,-0.43633,-0.23695,2.24,4
"261",8091,8091,"CO","OURAY",8,9,9,22,180,59.1,21,21,0.04,1.254,-0.89846,0.85787,3.56867,2.39555,1.83868,-1.68731,6.08,6
"262",8093,8093,"CO","PARK",8,8,4,25.2,214,62.3,36,21,0.45,3.812,-0.63374,1.88158,2.98388,1.3687,1.83868,-0.33328,7.11,7
"263",8095,8095,"CO","PHILLIPS",8,9,9,27.6,211,75,42,4,0.02,0.557,-0.4352,1.79125,-0.22418,0.95795,-0.73966,-2.05639,-0.71,3
"264",8097,8097,"CO","PITKIN",8,7,8,20.1,180,61.8,21,21,0.29,3.363,-1.05564,0.85787,2.67905,2.39555,1.83868,-0.57093,6.14,6
"265",8099,8099,"CO","PROWERS",8,7,8,29.3,223,78.1,35,5,0.24,3.184,-0.29456,2.15256,-0.91128,1.43715,-0.588,-0.66564,1.13,4
"266",8101,8101,"CO","PUEBLO",8,3,2,30.1,223,76.4,35,6,0.38,3.631,-0.22838,2.15256,-0.38528,1.43715,-0.43633,-0.42911,2.11,4
"267",8103,8103,"CO","RIO BLANCO",8,9,9,21.6,180,66.9,21,17,0.06,1.795,-0.93155,0.85787,1.43696,2.39555,1.23201,-1.4009,3.59,5
"268",8105,8105,"CO","RIO GRANDE",8,7,8,21.4,223,63.5,37,21,0.06,1.759,-0.94809,2.15256,2.33392,1.30024,1.83868,-1.42014,5.26,6
"269",8107,8107,"CO","ROUTT",8,7,8,14.9,180,61.6,21,21,0.27,3.301,-1.48581,0.85787,2.28495,2.39555,1.83868,-0.60345,5.29,6
"270",8109,8109,"CO","SAGUACHE",8,9,9,20.8,223,64.4,37,21,0.06,1.742,-0.99773,2.15256,2.04025,1.30024,1.83868,-1.4289,4.91,6
"271",8111,8111,"CO","SAN JUAN",8,9,9,16.9,180,55.5,21,21,0.22,3.098,-1.32036,0.85787,4.09737,2.39555,1.83868,-0.71128,7.16,7
"272",8113,8113,"CO","SAN MIGUEL",8,9,9,23,180,66.1,21,21,0.15,2.732,-0.81573,0.85787,1.77265,2.39555,1.83868,-0.90478,5.14,6
"273",8115,8115,"CO","SEDGWICK",8,9,9,27.7,214,76.1,36,4,0.25,3.209,-0.42692,1.88158,-0.51133,1.3687,-0.73966,-0.65261,0.92,4
"274",8117,8117,"CO","SUMMIT",8,9,9,16,180,55.6,21,21,1.79,5.187,-1.39481,0.85787,3.99297,2.39555,1.83868,0.39461,8.08,7
"275",8119,8119,"CO","TELLER",8,6,6,27.8,214,66.4,36,21,0.34,3.521,-0.41865,1.88158,2.10541,1.3687,1.83868,-0.48733,6.29,6
"276",8121,8121,"CO","WASHINGTON",8,9,9,26.2,211,73.2,42,4,0.12,2.521,-0.55101,1.79125,0.13922,0.95795,-0.73966,-1.01664,0.58,4
"277",8123,8123,"CO","WELD",8,3,2,24.5,214,73.3,36,4,0.72,4.278,-0.69164,1.88158,-0.03409,1.3687,-0.73966,-0.08661,1.7,4
"278",8125,8125,"CO","YUMA",8,7,8,28.4,211,75.7,42,4,0.13,2.562,-0.36902,1.79125,-0.34349,0.95795,-0.73966,-0.99502,0.3,4
"279",9001,9001,"CT","FAIRFIELD",1,2,2,30.2,162,73.8,69,15,25.23,7.833,-0.22011,0.31591,0.32242,-0.89039,0.92868,1.79536,2.25,4
"280",9003,9003,"CT","HARTFORD",1,0,1,24.8,166,72.7,62,16,2.01,5.305,-0.66683,0.43635,0.15308,-0.41119,1.08035,0.45702,1.05,4
"281",9005,9005,"CT","LITCHFIELD",1,4,5,23.7,144,70.1,62,16,2.61,5.564,-0.75783,-0.22605,0.75742,-0.41119,1.08035,0.59396,1.04,4
"282",9007,9007,"CT","MIDDLESEX",1,1,1,27.5,166,72.6,62,14,15.89,7.371,-0.44347,0.43635,0.41252,-0.41119,0.77701,1.55083,2.32,4
"283",9009,9009,"CT","NEW HAVEN",1,2,2,28.9,162,72.3,69,15,29.73,7.997,-0.32765,0.31591,0.61377,-0.89039,0.92868,1.88224,2.52,5
"284",9011,9011,"CT","NEW LONDON",1,2,2,28,162,70,69,14,13.69,7.222,-0.40211,0.31591,1.15467,-0.89039,0.77701,1.47175,2.43,5
"285",9013,9013,"CT","TOLLAND",1,1,1,25.3,166,69.9,62,14,1.67,5.116,-0.62546,0.43635,0.94901,-0.41119,0.77701,0.35704,1.48,4
"286",9015,9015,"CT","WINDHAM",1,4,5,24.7,166,70.3,62,14,1.67,5.118,-0.6751,0.43635,0.78978,-0.41119,0.77701,0.35818,1.28,4
"287",10001,10001,"DE","KENT",5,3,2,35.1,158,77,70,1,26.18,7.87,0.18525,0.19547,-0.11596,-0.95884,-1.19466,1.81498,-0.07,3
"288",10003,10003,"DE","NEW CASTLE",5,2,2,32,152,75.8,67,5,13.62,7.217,-0.0712,0.01482,-0.06031,-0.75347,-0.588,1.46916,0.01,3
"289",10005,10005,"DE","SUSSEX",5,6,6,35,158,76.1,70,1,21.58,7.677,0.17697,0.19547,0.11742,-0.95884,-1.19466,1.71272,0.05,3
"290",11001,11001,"DC","DISTRICT COLUMBIA",5,0,1,35.6,149,78.7,70,4,10.17,6.924,0.22661,-0.07551,-0.52999,-0.95884,-0.73966,1.31428,-0.76,3
"291",12001,12001,"FL","ALACHUA",5,3,2,57,184,81.1,75,1,9.79,6.887,1.99694,0.97831,0.6679,-1.30113,-1.19466,1.29428,2.44,5
"292",12003,12003,"FL","BAKER",5,6,6,54.2,184,80.6,75,1,0.62,4.132,1.76531,0.97831,0.56118,-1.30113,-1.19466,-0.16367,0.65,4
"293",12005,12005,"FL","BAY",5,3,2,53.8,180,81.9,74,1,26.09,7.867,1.73222,0.85787,0.17718,-1.23267,-1.19466,1.81316,2.15,4
"294",12007,12007,"FL","BRADFORD",5,6,6,54.2,184,80.6,75,1,2.3,5.439,1.76531,0.97831,0.56118,-1.30113,-1.19466,0.52823,1.34,4
"295",12009,12009,"FL","BREVARD",5,2,2,61.2,203,81.8,79,1,34.6,8.149,2.34438,1.55038,0.84144,-1.57496,-1.19466,1.96253,3.93,5
"296",12011,12011,"FL","BROWARD",5,0,1,66.8,219,82.2,72,1,8.4,6.733,2.80765,2.03212,1.21622,-1.09576,-1.19466,1.21319,4.98,6
"297",12013,12013,"FL","CALHOUN",5,8,6,53,180,80.9,74,4,1.22,4.802,1.66603,0.85787,0.37716,-1.23267,-0.73966,0.19062,1.12,4
"298",12015,12015,"FL","CHARLOTTE",5,3,2,64,224,82.2,72,1,19.27,7.564,2.57602,2.18267,0.97505,-1.09576,-1.19466,1.65284,5.1,6
"299",12017,12017,"FL","CITRUS",5,4,6,59.3,203,81.8,79,1,24.52,7.805,2.18721,1.55038,0.67779,-1.57496,-1.19466,1.78038,3.43,5
"300",12019,12019,"FL","CLAY",5,2,2,58.2,184,82.7,75,1,6.62,6.495,2.09621,0.97831,0.34105,-1.30113,-1.19466,1.08687,2.01,4
"301",12021,12021,"FL","COLLIER",5,3,2,65.2,224,82.4,72,1,12.13,7.101,2.67529,2.18267,1.02463,-1.09576,-1.19466,1.4078,5,6
"302",12023,12023,"FL","COLUMBIA",5,6,5,54.9,184,80.8,75,1,0.49,3.901,1.82321,0.97831,0.56769,-1.30113,-1.19466,-0.2863,0.59,4
"303",12025,12025,"FL","DADE",5,0,1,67.2,219,82.3,72,1,19.97,7.599,2.84074,2.03212,1.22378,-1.09576,-1.19466,1.67158,5.48,6
"304",12027,12027,"FL","DE SOTO",5,6,6,62.1,218,81.2,72,1,0.35,3.547,2.41884,2.00201,1.08028,-1.09576,-1.19466,-0.47341,2.74,5
"305",12029,12029,"FL","DIXIE",5,9,9,54.4,184,80.8,75,1,18.49,7.522,1.78185,0.97831,0.52463,-1.30113,-1.19466,1.63075,2.42,5
"306",12031,12031,"FL","DUVAL",5,2,2,54.6,184,81,75,1,15.73,7.361,1.7984,0.97831,0.48808,-1.30113,-1.19466,1.54525,2.31,4
"307",12033,12033,"FL","ESCAMBIA",5,2,2,52.1,180,81.8,74,4,25.76,7.854,1.59158,0.85787,0.05765,-1.23267,-0.73966,1.80643,2.34,5
"308",12035,12035,"FL","FLAGLER",5,2,2,58,184,81.6,75,1,15.03,7.315,2.07966,0.97831,0.61959,-1.30113,-1.19466,1.52109,2.7,5
"309",12037,12037,"FL","FRANKLIN",5,7,8,53.3,180,80.9,74,1,47.98,8.476,1.69085,0.85787,0.403,-1.23267,-1.19466,2.13561,2.66,5
"310",12039,12039,"FL","GADSDEN",5,3,2,52.8,180,80.1,74,4,2.34,5.455,1.64949,0.85787,0.57503,-1.23267,-0.73966,0.53639,1.65,4
"311",12041,12041,"FL","GILCHRIST",5,8,6,54.4,184,80.8,75,1,1.87,5.228,1.78185,0.97831,0.52463,-1.30113,-1.19466,0.4166,1.21,4
"312",12043,12043,"FL","GLADES",5,8,6,62.7,224,81.4,72,1,21.57,7.676,2.46847,2.18267,1.07818,-1.09576,-1.19466,1.71234,5.15,6
"313",12045,12045,"FL","GULF",5,6,6,53.7,180,81.4,74,1,25.23,7.833,1.72394,0.85787,0.30301,-1.23267,-1.19466,1.7955,2.25,4
"314",12047,12047,"FL","HAMILTON",5,9,9,53.9,184,81.3,75,1,0.86,4.455,1.74049,0.97831,0.34712,-1.30113,-1.19466,0.00726,0.58,4
"315",12049,12049,"FL","HARDEE",5,6,6,61.8,218,81.3,72,1,0.16,2.771,2.39402,2.00201,1.02756,-1.09576,-1.19466,-0.88411,2.25,4
"316",12051,12051,"FL","HENDRY",5,6,6,63.4,224,81.5,72,1,3.13,5.745,2.52638,2.18267,1.11159,-1.09576,-1.19466,0.68991,4.22,5
"317",12053,12053,"FL","HERNANDO",5,0,1,60.2,203,80.8,79,1,18.81,7.54,2.26166,1.55038,1.02419,-1.57496,-1.19466,1.64004,3.71,5
"318",12055,12055,"FL","HIGHLANDS",5,6,6,62.9,218,82.4,72,1,7.04,6.557,2.48502,2.00201,0.82653,-1.09576,-1.19466,1.11969,4.14,5
"319",12057,12057,"FL","HILLSBOROUGH",5,0,1,60.4,218,81.9,72,1,17,7.439,2.2782,2.00201,0.74564,-1.09576,-1.19466,1.58655,4.32,5
